taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5571130	Ficus rumphii Blume	5571130	Ficus rumphii Blume	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus rumphii	5571130	NE
6712185	Prunus ×subhirtella var. subhirtella	3021229	Prunus ×subhirtella Miq.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus subhirtella	3021229	
8524134	Coffea liberica W.Bull	8524134	Coffea liberica W.Bull	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Coffea	2895315	Coffea liberica	8524134	NE
12341225	Ficus carica var. sylvestris Gaudin	7262582	Ficus carica subsp. carica	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus carica	5361909	
2994655	Rubus henryi Hemsl. & Kuntze	2994655	Rubus henryi Hemsl. & Kuntze	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus henryi	2994655	NE
3023429	Prunus caspica Kovalev & Ekimov	3021730	Prunus cerasifera Ehrh.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus cerasifera	3021730	NE
3023669	Prunus domestica subsp. italica (Borkh.) Gams ex Hegi	7409013	Prunus domestica subsp. insititia (L.) Bonnier & Layens	10	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus domestica	7931731	
3054357	Juglans nigra L.	3054357	Juglans nigra L.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Juglandaceae	2499	Juglans	3054350	Juglans nigra	3054357	LC
3966466	Medicago hamata C.Presl	2965531	Medicago polymorpha L.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago polymorpha	2965531	NE
5289954	Digitaria radicosa (J.Presl) Miq.	5289954	Digitaria radicosa (J.Presl) Miq.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria radicosa	5289954	NE
5374192	Isatis huber-morathii P.H.Davis	5374192	Isatis huber-morathii P.H.Davis	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis huber-morathii	5374192	NE
6710135	Medicago sativa var. viscosa (Rchb.) Posp.	6710135	Medicago sativa var. viscosa (Rchb.) Posp.	9	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago sativa	9151957	
7262106	Triticum turgidum subsp. turgidum	7262106	Triticum turgidum subsp. turgidum	572	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum turgidum	2706406	
2856799	Allium curtum Boiss. & Gaill.	2856799	Allium curtum Boiss. & Gaill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium curtum	2856799	NE
2929005	Solanum juvenale Thell.	2929005	Solanum juvenale Thell.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum juvenale	2929005	NE
2977281	Ononis pubescens L.	2977281	Ononis pubescens L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis pubescens	2977281	NE
3641279	Daucus involucratus Sm.	3641279	Daucus involucratus Sm.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus involucratus	3641279	NE
3976533	Cicer heterophyllum Contandr., Pamukç. & Quézel	3976533	Cicer heterophyllum Contandr., Pamukç. & Quézel	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Cicer	2947292	Cicer heterophyllum	3976533	NE
4107948	Elymus mutabilis (Drobow) Tzvelev	4107948	Elymus mutabilis (Drobow) Tzvelev	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus mutabilis	4107948	NE
5289985	Digitaria filiformis (L.) Koeler	5289985	Digitaria filiformis (L.) Koeler	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria filiformis	5289985	NE
5367751	Potentilla silesiaca R.Uechtr.	5367751	Potentilla silesiaca R.Uechtr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla silesiaca	5367751	DD
5376032	Moricandia moricandioides subsp. cavanillesiana (Font Quer & A.Bolòs) Greuter & Burdet	5376032	Moricandia moricandioides subsp. cavanillesiana (Font Quer & A.Bolòs) Greuter & Burdet	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Moricandia	3050415	Moricandia moricandioides	5376026	
6710161	Medicago turbinata var. oliviformis (Guss.) Asch. & Graebn.	2965459	Medicago doliata Carmign.	22	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago doliata	2965459	
7393329	Cucurbita moschata (Duchesne) Duchesne ex Poir.	7393329	Cucurbita moschata (Duchesne) Duchesne ex Poir.	476	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita moschata	7393329	NE
2754947	Dioscorea balcanica Košanin	2754947	Dioscorea balcanica Košanin	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea balcanica	2754947	NT
3138225	Carthamus persicus Desf. ex Willd.	3138225	Carthamus persicus Desf. ex Willd.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carthamus	3138214	Carthamus persicus	3138225	NE
5350011	Lens ervoides (Brign.) Grande	2946873	Vicia lenticula (Hoppe) Janka	222	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia lenticula	2946873	NE
2769019	Asparagus albus L.	2769019	Asparagus albus L.	54	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Asparagus	9527393	Asparagus albus	2769019	LC
2931342	Solanum circinatum Bohs	9478958	Solanum splendens (Dunal) Bohs	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum splendens	9478958	NE
2982508	Vigna angularis (Willd.) Ohwi & H.Ohashi	2982508	Vigna angularis (Willd.) Ohwi & H.Ohashi	94	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vigna	2982372	Vigna angularis	2982508	LC
3040973	Raphanus sativus var. niger (Mill.) J.Kern.	7678610	Raphanus sativus L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Raphanus	3040962	Raphanus sativus	7678610	
4125719	Thinopyrum pungens (Pers.) Barkworth	5289896	Elymus pungens (Pers.) Melderis	73	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus pungens	5289896	NE
5289781	Aegilops geniculata Roth	5289781	Aegilops geniculata Roth	1228	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops geniculata	5289781	LC
5356393	Lathyrus linifolius (Reichard) Bässler	5356393	Lathyrus linifolius (Reichard) Bässler	287	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus linifolius	5356393	LC
5376961	Lepidium draba L.	5376961	Lepidium draba L.	81	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium draba	5376961	NE
6430821	Triticum monococcum subsp. monococcum	6430821	Triticum monococcum subsp. monococcum	907	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum monococcum	7883427	
2706414	Triticum compactum Host	12205713	Triticum aestivum subsp. compactum (Host) H.Messik.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum aestivum	7795888	NE
2763050	Ensete ventricosum (Welw.) Cheesman	2763050	Ensete ventricosum (Welw.) Cheesman	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Musaceae	4686	Ensete	2763026	Ensete ventricosum	2763050	LC
2977261	Ononis aragonensis Asso	2977261	Ononis aragonensis Asso	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis aragonensis	2977261	NE
3025095	Padus Mill.	3020559	Prunus L.	2	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559			
3112370	Cynara horrida Aiton	7223279	Cynara cardunculus subsp. cardunculus	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cynara	3112344	Cynara cardunculus	3112364	NE
4194425	Ribes spicatum subsp. hispidulum (Jancz.) Hämet-Ahti	4194425	Ribes spicatum subsp. hispidulum (Jancz.) Hämet-Ahti	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes spicatum	2986129	
4271342	Daucus carota subsp. sativus (Hoffm.) Arcang.	6550056	Daucus carota var. sativus Hoffm.	368	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742	
5374198	Isatis platyloba Link ex Steud.	5374198	Isatis platyloba Link ex Steud.	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis platyloba	5374198	VU
5376026	Moricandia moricandioides (Boiss.) Heywood	5376026	Moricandia moricandioides (Boiss.) Heywood	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Moricandia	3050415	Moricandia moricandioides	5376026	NE
11076626	Solanum sodomaeum Drège ex Dunal	11828043	Solanum aculeastrum subsp. aculeastrum	41	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum aculeastrum	2929801	NE
2705290	Avena sativa L.	2705290	Avena sativa L.	41684	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Avena	2705282	Avena sativa	2705290	NE
2856826	Allium sandrasicum Kollmann, Özhatay & Bothmer	2856826	Allium sandrasicum Kollmann, Özhatay & Bothmer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium sandrasicum	2856826	NE
2882833	Vaccinium myrtillus L.	2882833	Vaccinium myrtillus L.	75	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium myrtillus	2882833	NE
2930138	Solanum spurium J.F.Gmel.	2930137	Solanum lycopersicum L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum lycopersicum	2930137	NE
2975379	Vicia capreolata Lowe	2975379	Vicia capreolata Lowe	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia capreolata	2975379	EN
2993054	Rubus pedemontanus Pinkw.	11220454	Rubus nigricans Danthoine	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus nigricans	11220454	NE
3001521	Malus sylvestris subsp. acerba (Mérat) Mansf.	3001509	Malus sylvestris Mill.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus sylvestris	3001509	
3022146	Prunus arabica (Oliv.) Meikle	3022146	Prunus arabica (Oliv.) Meikle	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus arabica	3022146	NE
5374153	Isatis constricta P.H.Davis	5374153	Isatis constricta P.H.Davis	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis constricta	5374153	NE
5374184	Isatis cappadocica subsp. alyssifolia (Boiss.) P.H.Davis	5374184	Isatis cappadocica subsp. alyssifolia (Boiss.) P.H.Davis	4	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis cappadocica	5374163	
5374255	Isatis ornithorhynchus N.Busch	5374255	Isatis ornithorhynchus N.Busch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis ornithorhynchus	5374255	DD
6423764	Daucus carota var. intermedius (Corb.) Reduron & Lambinon	4928169	Daucus carota subsp. gummifer (Syme) Hook.fil.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742	
6712821	Cucurbita pepo var. citrulina Filov	7317523	Cucurbita pepo subsp. pepo	25	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita pepo	2874508	
7263031	Acer triflorum Kom.	7263031	Acer triflorum Kom.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer triflorum	7263031	LC
11043125	Piper jacquemontianum (Kunth) Kunth ex Steud.	11043125	Piper jacquemontianum (Kunth) Kunth ex Steud.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper jacquemontianum	11043125	NE
2706056	Hordeum vulgare L.	2706056	Hordeum vulgare L.	11764	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum vulgare	2706056	NE
2928772	Nicotiana tomentosa Ruiz & Pav.	2928772	Nicotiana tomentosa Ruiz & Pav.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Nicotiana	2928756	Nicotiana tomentosa	2928772	LC
3021037	Prunus padus L.	3021037	Prunus padus L.	111	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus padus	3021037	LC
3140490	Lactuca serriola L.	3140490	Lactuca serriola L.	1679	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca serriola	3140490	NE
4928332	Allium tubergenii Freyn	4928332	Allium tubergenii Freyn	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium tubergenii	4928332	NE
5366327	Potentilla montana Brot.	5366327	Potentilla montana Brot.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla montana	5366327	NE
5571438	Ficus watkinsiana F.M.Bailey	5571438	Ficus watkinsiana F.M.Bailey	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus watkinsiana	5571438	LC
2702808	Echinochloa crus-galli (L.) P.Beauv.	2702808	Echinochloa crus-galli (L.) P.Beauv.	166	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794	Echinochloa crus-galli	2702808	LC
2703455	Oryza L.	2703455	Oryza L.	43	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Oryza	2703455			NE
2856810	Allium talyschense Miscz. ex Grossh.	2856810	Allium talyschense Miscz. ex Grossh.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium talyschense	2856810	NE
2929642	Solanum stenophyllidium Bitter	2929642	Solanum stenophyllidium Bitter	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum stenophyllidium	2929642	LC
3001244	Malus domestica (Suckow) Borkh.	3001244	Malus domestica (Suckow) Borkh.	14094	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus domestica	3001244	NE
5356462	Lathyrus cyaneus (Steven) K.Koch	5356462	Lathyrus cyaneus (Steven) K.Koch	83	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus cyaneus	5356462	VU
7435043	Hordeum vulgare var. nudideficiens Korn.	4932619	Hordeum vulgare subsp. vulgare	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum vulgare	2706056	
7562870	Rubus microphyllus L.fil.	7562870	Rubus microphyllus L.fil.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus microphyllus	7562870	NE
11392614	Pisum sativum var. ponderosum Alef.	5347846	Lathyrus oleraceus Lam.	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus oleraceus	5347846	
2965527	Medicago arabica (L.) Huds.	2965527	Medicago arabica (L.) Huds.	412	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago arabica	2965527	NE
2989105	Rubus parkeri Hance	2989105	Rubus parkeri Hance	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus parkeri	2989105	NE
3029900	Fragaria nipponica Makino	3029900	Fragaria nipponica Makino	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria nipponica	3029900	NE
3625165	Citrullus lanatus subsp. vulgaris (Schrad.) Fursa	2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	620	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Citrullus	8257011	Citrullus lanatus	2874621	
5374280	Isatis brachycarpa C.A.Mey.	5374280	Isatis brachycarpa C.A.Mey.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis brachycarpa	5374280	NE
7225459	Vicia tenuifolia subsp. tenuifolia	7225459	Vicia tenuifolia subsp. tenuifolia	163	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia tenuifolia	2975188	
7227635	Allium canadense var. canadense	7227635	Allium canadense var. canadense	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium canadense	2855611	
7469645	Citrus ×paradisi Macfad.	8077391	Citrus ×aurantium L.	8	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Citrus	3190155	Citrus aurantium	8077391	NE
8374990	Vicia faba var. equina St.-Amans	8374990	Vicia faba var. equina St.-Amans	438	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia faba	2974832	
2705300	Avena barbata Pott ex Link	2705300	Avena barbata Pott ex Link	4412	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Avena	2705282	Avena barbata	2705300	NE
2855705	Allium lusitanicum Lam.	2855705	Allium lusitanicum Lam.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium lusitanicum	2855705	NE
2856586	Allium transtagana Welw. ex Samp.	2856584	Allium massaessylum Batt. & Trab.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium massaessylum	2856584	NE
2856745	Allium cernuum Roth	2856745	Allium cernuum Roth	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium cernuum	2856745	NE
2874576	Cucumis prophetarum L.	2874576	Cucumis prophetarum L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis prophetarum	2874576	NE
2929230	Solanum lanceolatum Cav.	2929230	Solanum lanceolatum Cav.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum lanceolatum	2929230	LC
2930439	Solanum laciniatum Aiton	2930439	Solanum laciniatum Aiton	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum laciniatum	2930439	NE
2932923	Lycopersicon Mill.	2928997	Solanum L.	1	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997			
5350566	Rhynchosia caribaea (Jacq.) DC.	5350566	Rhynchosia caribaea (Jacq.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Rhynchosia	2947992	Rhynchosia caribaea	5350566	NE
6710139	Medicago sativa nothosubsp. tunetana Murb.	6710141	Medicago sativa nothosubsp. faurei Maire	24	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago sativa	9151957	
7324560	Convolvulus betonicifolius Mill.	7324560	Convolvulus betonicifolius Mill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Convolvulus	2928386	Convolvulus betonicifolius	7324560	NE
7391303	Rubus pallidus Weihe	7391303	Rubus pallidus Weihe	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus pallidus	7391303	NE
7782708	Arachis hypogaea var. fastigiata Waldron	7782708	Arachis hypogaea var. fastigiata Waldron	118	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Arachis	2956684	Arachis hypogaea	5353770	
2856148	Allium lineare L.	2856148	Allium lineare L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium lineare	2856148	NE
3029882	Fragaria vesca subsp. californica (Cham. & Schltdl.) Staudt	3029882	Fragaria vesca subsp. californica (Cham. & Schltdl.) Staudt	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria vesca	3029817	
3119211	Helianthus strumosus L.	3119211	Helianthus strumosus L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus strumosus	3119211	LC
3911836	Vicia tetrasperma subsp. eutetrasperma Briq.	2975083	Vicia tetrasperma (L.) Schreb.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia tetrasperma	2975083	
5365379	Potentilla cinerea Chaix ex Vill.	5365379	Potentilla cinerea Chaix ex Vill.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla cinerea	5365379	NE
