OTU_ID	taxonomy	kingdom	phylum	class	order	Confidence
1258	Root;k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Septobasidiales	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	1
1259	Root;k__Chromista;p__Ochrophyta;c__Dictyochophyceae;o__Pelagomonadales	Chromista	Ochrophyta	Dictyochophyceae	Pelagomonadales	1
1260	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Rhipidiales	Chromista	Oomycota	Peronosporea	Rhipidiales	1
1261	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	1
1262	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Patellariales	Fungi	Ascomycota	Dothideomycetes	Patellariales	1
1263	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Atractosporales	Fungi	Ascomycota	Sordariomycetes	Atractosporales	1
1264	Root;k__Protozoa;p__Calcitarcha;c__;o__	Protozoa	Calcitarcha			1
1265	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Cyclophorales	Chromista	Ochrophyta	Bacillariophyceae	Cyclophorales	1
1266	Root;k__Chromista;p__Bigyra;c__;o__	Chromista	Bigyra			1
1267	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Melanosporales	Fungi	Ascomycota	Sordariomycetes	Melanosporales	1
1268	Root;k__Protozoa;p__Microsporidia;c__Microsporea;o__Meiodihaplophasida	Protozoa	Microsporidia	Microsporea	Meiodihaplophasida	1
1269	Root;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	1
1270	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	Fungi	Basidiomycota	Agaricomycetes	Atheliales	1
1271	Root;k__Protozoa;p__Microsporidia;c__Microsporea;o__Chytridiopsida	Protozoa	Microsporidia	Microsporea	Chytridiopsida	1
1272	Root;k__Fungi;p__Ascomycota;c__Schizosaccharomycetes;o__Schizosaccharomycetales	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	1
1273	Root;k__Protozoa;p__Metamonada;c__Trepomonadea;o__Distomatida	Protozoa	Metamonada	Trepomonadea	Distomatida	1
1274	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales	Fungi	Ascomycota	Sordariomycetes	Glomerellales	1
1275	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales	1
1276	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__	Fungi	Basidiomycota	Cystobasidiomycetes		1
1277	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Discosporangiales	Chromista	Ochrophyta	Phaeophyceae	Discosporangiales	1
1278	Root;k__Fungi;p__Mucoromycota;c__Kickxellomycetes;o__Harpellales	Fungi	Mucoromycota	Kickxellomycetes	Harpellales	1
1279	Root;k__Chromista;p__Ciliophora;c__Oligohymenophorea;o__Peniculida	Chromista	Ciliophora	Oligohymenophorea	Peniculida	1
1280	Root;k__Chromista;p__Ciliophora;c__;o__	Chromista	Ciliophora			1
1281	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__	Chromista	Oomycota	Peronosporea		1
1282	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__	Fungi	Basidiomycota	Agaricomycetes		1
1283	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Dictyosiphonales	Chromista	Ochrophyta	Phaeophyceae	Dictyosiphonales	1
1284	Root;k__Chromista;p__Ciliophora;c__Oligohymenophorea;o__Astomatida	Chromista	Ciliophora	Oligohymenophorea	Astomatida	1
1285	Root;k__Protozoa;p__Euglenozoa;c__Kinetoplastea;o__Eubodonida	Protozoa	Euglenozoa	Kinetoplastea	Eubodonida	1
1286	Root;k__Chromista;p__Myzozoa;c__Aconoidasida;o__Piroplasmorida	Chromista	Myzozoa	Aconoidasida	Piroplasmorida	1
1287	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	1
1288	Root;k__Protozoa;p__Amoebozoa;c__Tubulinea;o__	Protozoa	Amoebozoa	Tubulinea		1
1289	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tirisporellales	Fungi	Ascomycota	Dothideomycetes	Tirisporellales	1
1290	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Savoryellales	Fungi	Ascomycota	Sordariomycetes	Savoryellales	1
1291	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Stereopsidales	Fungi	Basidiomycota	Agaricomycetes	Stereopsidales	1
1292	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__	Fungi	Ascomycota	Leotiomycetes		1
1293	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Mastogloiales	Chromista	Ochrophyta	Bacillariophyceae	Mastogloiales	1
1294	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Stigmatodiscales	Fungi	Ascomycota	Dothideomycetes	Stigmatodiscales	1
1295	Root;k__Chromista;p__Foraminifera;c__;o__Lagenida	Chromista	Foraminifera		Lagenida	1
1296	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Coryneliales	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	1
1297	Root;k__Chromista;p__Ciliophora;c__Oligotrichea;o__Halteriida	Chromista	Ciliophora	Oligotrichea	Halteriida	1
1298	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Georgefischeriales	Fungi	Basidiomycota	Exobasidiomycetes	Georgefischeriales	1
1299	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Coccosphaerales	Chromista	Haptophyta	Prymnesiophyceae	Coccosphaerales	1
1300	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Stephanolithiales	Chromista	Haptophyta	Prymnesiophyceae	Stephanolithiales	1
1301	Root;k__Protozoa;p__Euglenozoa;c__Euglenoidea;o__Peranemida	Protozoa	Euglenozoa	Euglenoidea	Peranemida	1
1302	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Surirellales	Chromista	Ochrophyta	Bacillariophyceae	Surirellales	1
1303	Root;k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	1
1304	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Leptomitales	Chromista	Oomycota	Peronosporea	Leptomitales	1
1305	Root;k__Protozoa;p__Mycetozoa;c__Myxomycetes;o__Physarales	Protozoa	Mycetozoa	Myxomycetes	Physarales	1
1306	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Mycocaliciales	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	1
1307	Root;k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	1
1308	Root;k__Chromista;p__Ciliophora;c__Kinetofragminophora;o__Trichostomatida	Chromista	Ciliophora	Kinetofragminophora	Trichostomatida	1
1309	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Sporochnales	Chromista	Ochrophyta	Phaeophyceae	Sporochnales	1
1310	Root;k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	1
1311	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	1
1312	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Phacidiales	Fungi	Ascomycota	Leotiomycetes	Phacidiales	1
1313	Root;k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	1
1314	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amplistromatales	Fungi	Ascomycota	Sordariomycetes	Amplistromatales	1
1315	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Hemiaulales	Chromista	Ochrophyta	Bacillariophyceae	Hemiaulales	1
1316	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Ascosphaerales	Fungi	Ascomycota	Eurotiomycetes	Ascosphaerales	1
1317	Root;k__Fungi;p__Ascomycota;c__;o__Thelocarpales	Fungi	Ascomycota		Thelocarpales	1
1318	Root;k__Chromista;p__Acavomonidia;c__Acavomonea;o__Acavomonida	Chromista	Acavomonidia	Acavomonea	Acavomonida	1
1319	Root;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	1
1320	Root;k__Chromista;p__Cryptophyta;c__Cryptophyceae;o__Cryptomonadales	Chromista	Cryptophyta	Cryptophyceae	Cryptomonadales	1
1321	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Leptocylindrales	Chromista	Ochrophyta	Bacillariophyceae	Leptocylindrales	1
1322	Root;k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Kriegeriales	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	1
1323	Root;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	Fungi	Glomeromycota	Glomeromycetes	Glomerales	1
1324	Root;k__Fungi;p__Basidiomycota;c__Entorrhizomycetes;o__Talbotiomycetales	Fungi	Basidiomycota	Entorrhizomycetes	Talbotiomycetales	1
1325	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales	Fungi	Ascomycota	Eurotiomycetes	Arachnomycetales	1
1326	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Thalassiophysales	Chromista	Ochrophyta	Bacillariophyceae	Thalassiophysales	1
1327	Root;k__Fungi;p__Basidiomycota;c__Moniliellomycetes;o__Moniliellales	Fungi	Basidiomycota	Moniliellomycetes	Moniliellales	1
1328	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Jahnulales	Fungi	Ascomycota	Dothideomycetes	Jahnulales	1
1329	Root;k__Chromista;p__Oomycota;c__Hyphochytrea;o__Hyphochytriales	Chromista	Oomycota	Hyphochytrea	Hyphochytriales	1
1330	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	1
1331	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__Rhizochloridales	Chromista	Ochrophyta	Xanthophyceae	Rhizochloridales	1
1332	Root;k__Protozoa;p__Amoebozoa;c__Lobosa;o__Amoebida	Protozoa	Amoebozoa	Lobosa	Amoebida	1
1333	Root;k__Protozoa;p__Euglenozoa;c__Peranemea;o__Natomonadida	Protozoa	Euglenozoa	Peranemea	Natomonadida	1
1334	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Climacospheniales	Chromista	Ochrophyta	Bacillariophyceae	Climacospheniales	1
1335	Root;k__Fungi;p__Ascomycota;c__Sareomycetes;o__Sareales	Fungi	Ascomycota	Sareomycetes	Sareales	1
1336	Root;k__Chromista;p__Bigyra;c__Labyrinthulea;o__Labyrinthulida	Chromista	Bigyra	Labyrinthulea	Labyrinthulida	1
1337	Root;k__Protozoa;p__Mycetozoa;c__Myxomycetes;o__Stemonitidales	Protozoa	Mycetozoa	Myxomycetes	Stemonitidales	1
1338	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Anaulales	Chromista	Ochrophyta	Bacillariophyceae	Anaulales	1
1339	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales	Fungi	Basidiomycota	Agaricomycetes	Gomphales	1
1340	Root;k__Chromista;p__Ciliophora;c__Litostomatea;o__	Chromista	Ciliophora	Litostomatea		1
1341	Root;k__Protozoa;p__;c__Filosia;o__Aconchulinida	Protozoa		Filosia	Aconchulinida	1
1342	Root;k__Fungi;p__Basidiomycota;c__Spiculogloeomycetes;o__Spiculogloeales	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeales	1
1343	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pseudodactylariales	Fungi	Ascomycota	Sordariomycetes	Pseudodactylariales	1
1344	Root;k__Chromista;p__Ciliophora;c__Phyllopharyngea;o__	Chromista	Ciliophora	Phyllopharyngea		1
1345	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales	Fungi	Chytridiomycota	Chytridiomycetes	Cladochytriales	1
1346	Root;k__Protozoa;p__Amoebozoa;c__Discosea;o__Dactylopodida	Protozoa	Amoebozoa	Discosea	Dactylopodida	1
1347	Root;k__Chromista;p__Ochrophyta;c__Raphidophyceae;o__Actinophryida	Chromista	Ochrophyta	Raphidophyceae	Actinophryida	1
1348	Root;k__Protozoa;p__Metamonada;c__Trichomonadea;o__Spirotrichonymphida	Protozoa	Metamonada	Trichomonadea	Spirotrichonymphida	1
1349	Root;k__Protozoa;p__Mycetozoa;c__Myxomycetes;o__Trichiales	Protozoa	Mycetozoa	Myxomycetes	Trichiales	1
1350	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__	Chromista	Ochrophyta	Chrysophyceae		1
1351	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Neodactylariales	Fungi	Ascomycota	Dothideomycetes	Neodactylariales	1
1352	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Zygophlyctidales	Fungi	Chytridiomycota	Chytridiomycetes	Zygophlyctidales	1
1353	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Cyttariales	Fungi	Ascomycota	Leotiomycetes	Cyttariales	1
1354	Root;k__Protozoa;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida	Protozoa	Euglenozoa	Kinetoplastea	Trypanosomatida	1
1355	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Stictocyclales	Chromista	Ochrophyta	Bacillariophyceae	Stictocyclales	1
1356	Root;k__Fungi;p__Basidiomycota;c__Mixiomycetes;o__Mixiales	Fungi	Basidiomycota	Mixiomycetes	Mixiales	1
1357	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Tracyllales	Fungi	Ascomycota	Sordariomycetes	Tracyllales	1
1358	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Albuginales	Chromista	Oomycota	Peronosporea	Albuginales	1
1359	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Centrales	Chromista	Ochrophyta	Bacillariophyceae	Centrales	1
1360	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	1
1361	Root;k__Chromista;p__Ciliophora;c__Kinetofragminophora;o__Apostomatida	Chromista	Ciliophora	Kinetofragminophora	Apostomatida	1
1362	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Torpedosporales	Fungi	Ascomycota	Sordariomycetes	Torpedosporales	1
1363	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Tilopteridales	Chromista	Ochrophyta	Phaeophyceae	Tilopteridales	1
1364	Root;k__Protozoa;p__;c__Acantharia;o__	Protozoa		Acantharia		1
1365	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Boliniales	Fungi	Ascomycota	Sordariomycetes	Boliniales	1
1366	Root;k__Fungi;p__Zygomycota;c__;o__Basidiobolales	Fungi	Zygomycota		Basidiobolales	1
1367	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Micraspidales	Fungi	Ascomycota	Leotiomycetes	Micraspidales	1
1368	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__	Chromista	Myzozoa	Dinophyceae		1
1369	Root;k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	1
1370	Root;k__Protozoa;p__Metamonada;c__Trichonymphea;o__Trichonymphida	Protozoa	Metamonada	Trichonymphea	Trichonymphida	1
1371	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Buckleyzymales	Fungi	Basidiomycota	Cystobasidiomycetes	Buckleyzymales	1
1372	Root;k__Protozoa;p__Euglenozoa;c__Kinetoplastea;o__Parabodonida	Protozoa	Euglenozoa	Kinetoplastea	Parabodonida	1
1373	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Cephalothecales	Fungi	Ascomycota	Sordariomycetes	Cephalothecales	1
1374	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales	Fungi	Basidiomycota	Agaricomycetes	Geastrales	1
1375	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Hymeneliales	Fungi	Ascomycota	Lecanoromycetes	Hymeneliales	1
1376	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Corethrales	Chromista	Ochrophyta	Bacillariophyceae	Corethrales	1
1377	Root;k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Pyxidiophorales	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	1
1378	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Cymatosirales	Chromista	Ochrophyta	Bacillariophyceae	Cymatosirales	1
1379	Root;k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__	Fungi	Basidiomycota	Ustilaginomycetes		1
1380	Root;k__Viruses;p__Negarnaviricota;c__Milneviricetes;o__Serpentovirales	Viruses	Negarnaviricota	Milneviricetes	Serpentovirales	1
1381	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__Mischococcales	Chromista	Ochrophyta	Xanthophyceae	Mischococcales	1
1382	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	1
1383	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Arkhangelskiales	Chromista	Haptophyta	Prymnesiophyceae	Arkhangelskiales	1
1384	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Toxariales	Chromista	Ochrophyta	Bacillariophyceae	Toxariales	1
1385	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__Vaucheriales	Chromista	Ochrophyta	Xanthophyceae	Vaucheriales	1
1386	Root;k__Chromista;p__Myzozoa;c__Conoidasida;o__Protococcidiorida	Chromista	Myzozoa	Conoidasida	Protococcidiorida	1
1387	Root;k__Chromista;p__Ciliophora;c__Spirotrichea;o__	Chromista	Ciliophora	Spirotrichea		1
1388	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Orthoseirales	Chromista	Ochrophyta	Bacillariophyceae	Orthoseirales	1
1389	Root;k__Protozoa;p__Mycetozoa;c__Dictyosteliomycetes;o__Dictyosteliales	Protozoa	Mycetozoa	Dictyosteliomycetes	Dictyosteliales	1
1390	Root;k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonales	Fungi	Mucoromycota	Endogonomycetes	Endogonales	1
1391	Root;k__Chromista;p__Ciliophora;c__Karyorelictea;o__Loxodida	Chromista	Ciliophora	Karyorelictea	Loxodida	1
1392	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	1
1393	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	1
1394	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__	Fungi	Ascomycota	Lecanoromycetes		1
1395	Root;k__Chromista;p__Ochrophyta;c__Dictyochophyceae;o__Sarcinochrysidales	Chromista	Ochrophyta	Dictyochophyceae	Sarcinochrysidales	1
1396	Root;k__Chromista;p__Ciliophora;c__Colpodea;o__Bryometopida	Chromista	Ciliophora	Colpodea	Bryometopida	1
1397	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Spathulosporales	Fungi	Ascomycota	Sordariomycetes	Spathulosporales	1
1398	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Aulacoseirales	Chromista	Ochrophyta	Bacillariophyceae	Aulacoseirales	1
1399	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Lepidostromatales	Fungi	Basidiomycota	Agaricomycetes	Lepidostromatales	1
1400	Root;k__Chromista;p__Ciliophora;c__Oligotrichea;o__Strombidiida	Chromista	Ciliophora	Oligotrichea	Strombidiida	1
1401	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales	Fungi	Basidiomycota	Exobasidiomycetes	Doassansiales	1
1402	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Amylocorticiales	Fungi	Basidiomycota	Agaricomycetes	Amylocorticiales	1
1403	Root;k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Calcarisporiellales	Fungi	Mucoromycota	Mucoromycetes	Calcarisporiellales	1
1404	Root;k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pachnocybales	Fungi	Basidiomycota	Pucciniomycetes	Pachnocybales	1
1405	Root;k__Fungi;p__Zygomycota;c__Zygomycetes;o__	Fungi	Zygomycota	Zygomycetes		1
1406	Root;k__Chromista;p__Ciliophora;c__Colpodea;o__Bursariomorphida	Chromista	Ciliophora	Colpodea	Bursariomorphida	1
1407	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Neocelosporiales	Fungi	Ascomycota	Dothideomycetes	Neocelosporiales	1
1408	Root;k__Fungi;p__Mucoromycota;c__;o__	Fungi	Mucoromycota			1
1409	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Ochromonadales	Chromista	Ochrophyta	Chrysophyceae	Ochromonadales	1
1410	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Rhabdonematales	Chromista	Ochrophyta	Bacillariophyceae	Rhabdonematales	1
1411	Root;k__Chromista;p__Ciliophora;c__Cyrtophoria;o__Chilodonellida	Chromista	Ciliophora	Cyrtophoria	Chilodonellida	1
1412	Root;k__Chromista;p__Oomycota;c__Bigyromonadea;o__Developayellales	Chromista	Oomycota	Bigyromonadea	Developayellales	1
1413	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sistotremastrales	Fungi	Basidiomycota	Agaricomycetes	Sistotremastrales	1
1414	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales	Fungi	Ascomycota	Lecanoromycetes	Rhizocarpales	1
1415	Root;k__Chromista;p__Ciliophora;c__Nassophorea;o__Synhymeniida	Chromista	Ciliophora	Nassophorea	Synhymeniida	1
1416	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__Tribonematales	Chromista	Ochrophyta	Xanthophyceae	Tribonematales	1
1417	Root;k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	1
1418	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Synurales	Chromista	Ochrophyta	Chrysophyceae	Synurales	1
1419	Root;k__Fungi;p__Chytridiomycota;c__;o__	Fungi	Chytridiomycota			1
1420	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Asterolamprales	Chromista	Ochrophyta	Bacillariophyceae	Asterolamprales	1
1421	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Cryptocaliciales	Fungi	Ascomycota	Lecanoromycetes	Cryptocaliciales	1
1422	Root;k__Protozoa;p__Amoebozoa;c__Discosea;o__Himatismenida	Protozoa	Amoebozoa	Discosea	Himatismenida	1
1423	Root;k__Protozoa;p__Amoebozoa;c__Discosea;o__	Protozoa	Amoebozoa	Discosea		1
1424	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Sclerococcales	Fungi	Ascomycota	Eurotiomycetes	Sclerococcales	1
1425	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Asterocladales	Chromista	Ochrophyta	Phaeophyceae	Asterocladales	1
1426	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__	Fungi	Chytridiomycota	Chytridiomycetes		1
1427	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Chloramoebales	Chromista	Ochrophyta	Chrysophyceae	Chloramoebales	1
1428	Root;k__Chromista;p__Ciliophora;c__Kinetofragminophora;o__Plagiopylida	Chromista	Ciliophora	Kinetofragminophora	Plagiopylida	1
1429	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Arachnoidiscales	Chromista	Ochrophyta	Bacillariophyceae	Arachnoidiscales	1
1430	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Olpidiopsidales	Chromista	Oomycota	Peronosporea	Olpidiopsidales	1
1431	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Syringodermatales	Chromista	Ochrophyta	Phaeophyceae	Syringodermatales	1
1432	Root;k__Chromista;p__Ciliophora;c__Colpodea;o__	Chromista	Ciliophora	Colpodea		1
1433	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Desmarestiales	Chromista	Ochrophyta	Phaeophyceae	Desmarestiales	1
1434	Root;k__Protozoa;p__Choanozoa;c__Rozellidea;o__Rozellida	Protozoa	Choanozoa	Rozellidea	Rozellida	1
1435	Root;k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	1
1436	Root;k__Chromista;p__Myzozoa;c__Apicomonadea;o__Colpodellida	Chromista	Myzozoa	Apicomonadea	Colpodellida	1
1437	Root;k__Chromista;p__Ochrophyta;c__Dictyochophyceae;o__Florenciellales	Chromista	Ochrophyta	Dictyochophyceae	Florenciellales	1
1438	Root;k__Chromista;p__Cryptophyta;c__Palpitea;o__Palpitida	Chromista	Cryptophyta	Palpitea	Palpitida	1
1439	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Scytothamnales	Chromista	Ochrophyta	Phaeophyceae	Scytothamnales	1
1440	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Muyocopronales	Fungi	Ascomycota	Dothideomycetes	Muyocopronales	1
1441	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophlyctidales	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	1
1442	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Falcocladiales	Fungi	Ascomycota	Sordariomycetes	Falcocladiales	1
1443	Root;k__Protozoa;p__Mycetozoa;c__Protosteliomycetes;o__Protosteliales	Protozoa	Mycetozoa	Protosteliomycetes	Protosteliales	1
1444	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Protoraphidales	Chromista	Ochrophyta	Bacillariophyceae	Protoraphidales	1
1445	Root;k__Fungi;p__Basidiomycota;c__;o__	Fungi	Basidiomycota			1
1446	Root;k__Fungi;p__Basidiomycota;c__Tritirachiomycetes;o__Tritirachiales	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	1
1447	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Rozellopsidales	Chromista	Oomycota	Peronosporea	Rozellopsidales	1
1448	Root;k__Protozoa;p__Euglenozoa;c__Euglenoidea;o__Eutreptiida	Protozoa	Euglenozoa	Euglenoidea	Eutreptiida	1
1449	Root;k__Chromista;p__Ciliophora;c__Spirotrichea;o__Phacodiniida	Chromista	Ciliophora	Spirotrichea	Phacodiniida	1
