OTU_ID	nr_authors	taxonomicResearchNeeded	cropWildRelatives	horizonInvasives	habitatsDir	marineDir	iasListConcern	redlistFull	birdDir	pollinators
661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672	5.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683	13.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0
684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734	4442.0	428.0	18.0	2.0	89.0	0.0	0.0	55.0	0.0	0.0
735	294.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736	274.0	7.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0
737	5457.0	718.0	73.0	0.0	61.0	0.0	0.0	72.0	0.0	0.0
738	499.0	58.0	0.0	0.0	23.0	0.0	0.0	17.0	0.0	0.0
739	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740	992.0	36.0	14.0	0.0	13.0	0.0	0.0	10.0	0.0	0.0
741	5492.0	337.0	42.0	2.0	125.0	0.0	5.0	112.0	0.0	0.0
742	606.0	64.0	17.0	0.0	21.0	0.0	2.0	15.0	0.0	0.0
743	563.0	181.0	0.0	0.0	11.0	0.0	0.0	21.0	0.0	0.0
744	361.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
745	1974.0	81.0	0.0	1.0	16.0	0.0	2.0	8.0	0.0	0.0
746	1740.0	33.0	4.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0
747	3109.0	558.0	291.0	2.0	35.0	0.0	4.0	50.0	0.0	0.0
748	2728.0	179.0	35.0	0.0	20.0	0.0	1.0	12.0	0.0	0.0
749	1161.0	37.0	6.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0
750	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751	6864.0	1073.0	172.0	7.0	38.0	0.0	8.0	22.0	0.0	0.0
752	868.0	112.0	20.0	1.0	17.0	0.0	0.0	13.0	0.0	0.0
753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754	931.0	144.0	0.0	1.0	7.0	0.0	5.0	6.0	0.0	0.0
755	525.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
756	1812.0	248.0	91.0	0.0	48.0	0.0	0.0	51.0	0.0	0.0
757	60.0	12.0	0.0	8.0	1.0	0.0	3.0	0.0	0.0	0.0
758	5007.0	247.0	25.0	1.0	72.0	0.0	3.0	58.0	0.0	0.0
759	1501.0	120.0	25.0	0.0	25.0	0.0	2.0	12.0	0.0	0.0
760	3144.0	85.0	2.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0
761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763	467.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
764	2284.0	62.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0
765	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766	3579.0	552.0	118.0	5.0	17.0	0.0	1.0	20.0	0.0	0.0
767	176.0	9.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0
768	641.0	425.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
769	104.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
770	20.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771	416.0	120.0	1.0	0.0	21.0	0.0	0.0	17.0	0.0	0.0
772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
773	1232.0	142.0	36.0	0.0	39.0	0.0	8.0	15.0	0.0	0.0
774	451.0	35.0	3.0	3.0	4.0	0.0	0.0	4.0	0.0	0.0
775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776	192.0	156.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778	347.0	306.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
779	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783	68.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784	302.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785	24.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787	395.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788	774.0	231.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
789	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791	404.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792	556.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794	245.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795	529.0	247.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
799	204.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
801	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
802	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811	230.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812	97.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
813	101.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
814	277.0	83.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
815	122.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821	2499.0	87.0	5.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0
822	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824	18.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
825	45.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
829	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830	82.0	27.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0
831	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837	10.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841	101.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842	35.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846	159.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851	302.0	76.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0
852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853	20.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
854	76.0	16.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	0.0
855	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859	43.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861	33.0	21.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863	310.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866	40.0	13.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
871	40.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
873	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
874	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
876	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
878	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882	20.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886	3.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
887	368.0	97.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
888	41.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
892	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903	54.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909	85.0	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
910	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927	32.0	42.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933	9.0	17.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935	10.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
936	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942	32.0	11.0	0.0	0.0	6.0	0.0	1.0	8.0	0.0	0.0
943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944	26.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973	114.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
